plotId,external_id,Area,Geometry_type,Country,ProducerCountry,Admin_Level_1,Centroid_lon,Centroid_lat,Unit,In_waterbody,EUFO_2020,GLAD_Primary,TMF_undist,JAXA_FNF_2020,GFC_TC_2020,Forest_FDaP,ESA_TC_2020,TMF_plant,Oil_palm_Descals,Oil_palm_FDaP,Cocoa_FDaP,Cocoa_ETH,Cocoa_bnetd,Rubber_FDaP,Rubber_RBGE,Soy_Song_2020,TMF_def_2000,TMF_def_2001,TMF_def_2002,TMF_def_2003,TMF_def_2004,TMF_def_2005,TMF_def_2006,TMF_def_2007,TMF_def_2008,TMF_def_2009,TMF_def_2010,TMF_def_2011,TMF_def_2012,TMF_def_2013,TMF_def_2014,TMF_def_2015,TMF_def_2016,TMF_def_2017,TMF_def_2018,TMF_def_2019,TMF_def_2020,TMF_def_2021,TMF_def_2022,TMF_def_2023,TMF_deg_2000,TMF_deg_2001,TMF_deg_2002,TMF_deg_2003,TMF_deg_2004,TMF_deg_2005,TMF_deg_2006,TMF_deg_2007,TMF_deg_2008,TMF_deg_2009,TMF_deg_2010,TMF_deg_2011,TMF_deg_2012,TMF_deg_2013,TMF_deg_2014,TMF_deg_2015,TMF_deg_2016,TMF_deg_2017,TMF_deg_2018,TMF_deg_2019,TMF_deg_2020,TMF_deg_2021,TMF_deg_2022,TMF_deg_2023,GFC_loss_year_2001,GFC_loss_year_2002,GFC_loss_year_2003,GFC_loss_year_2004,GFC_loss_year_2005,GFC_loss_year_2006,GFC_loss_year_2007,GFC_loss_year_2008,GFC_loss_year_2009,GFC_loss_year_2010,GFC_loss_year_2011,GFC_loss_year_2012,GFC_loss_year_2013,GFC_loss_year_2014,GFC_loss_year_2015,GFC_loss_year_2016,GFC_loss_year_2017,GFC_loss_year_2018,GFC_loss_year_2019,GFC_loss_year_2020,GFC_loss_year_2021,GFC_loss_year_2022,GFC_loss_year_2023,RADD_year_2019,RADD_year_2020,RADD_year_2021,RADD_year_2022,RADD_year_2023,RADD_year_2024,RADD_year_2025,ESA_fire_2001,ESA_fire_2002,ESA_fire_2003,ESA_fire_2004,ESA_fire_2005,ESA_fire_2006,ESA_fire_2007,ESA_fire_2008,ESA_fire_2009,ESA_fire_2010,ESA_fire_2011,ESA_fire_2012,ESA_fire_2013,ESA_fire_2014,ESA_fire_2015,ESA_fire_2016,ESA_fire_2017,ESA_fire_2018,ESA_fire_2019,ESA_fire_2020,MODIS_fire_2000,MODIS_fire_2001,MODIS_fire_2002,MODIS_fire_2003,MODIS_fire_2004,MODIS_fire_2005,MODIS_fire_2006,MODIS_fire_2007,MODIS_fire_2008,MODIS_fire_2009,MODIS_fire_2010,MODIS_fire_2011,MODIS_fire_2012,MODIS_fire_2013,MODIS_fire_2014,MODIS_fire_2015,MODIS_fire_2016,MODIS_fire_2017,MODIS_fire_2018,MODIS_fire_2019,MODIS_fire_2020,MODIS_fire_2021,MODIS_fire_2022,MODIS_fire_2023,MODIS_fire_2024,MODIS_fire_2025,TMF_deg_before_2020,TMF_def_before_2020,GFC_loss_before_2020,ESA_fire_before_2020,MODIS_fire_before_2020,RADD_before_2020,TMF_deg_after_2020,TMF_def_after_2020,GFC_loss_after_2020,MODIS_fire_after_2020,RADD_after_2020,DIST_after_2020,GFT_primary,IFL_2020,European_Primary_Forest,GFT_naturally_regenerating,GFT_planted_plantation,IIASA_planted_plantation,TMF_regrowth_2023,ESRI_2023_TC,GLC_FCS30D_TC_2022,Oil_palm_2023_FDaP,Rubber_2023_FDaP,Cocoa_2023_FDaP,ESRI_2023_crop,GLC_FCS30D_crop_2022,GFW_logging,geo
1,,19.125,Polygon,CHN,CN,Sichuan Province,106.13338563444766,28.41893666220736,ha,False,19.125,0.0,0.0,17.889,18.696,18.583,18.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.35,0.0,0.0,0.0,10.775,10.775,0.0,19.125,19.125,0.0,0.0,0.0,0.0,0.0,0.0,"{'type': 'Polygon', 'coordinates': [[[106.13041300000161, 28.418068000003395], [106.13138500000116, 28.41812599999921], [106.13145000000203, 28.41786500000008], [106.13121499999608, 28.417477000003924], [106.13198499999687, 28.417887999997493], [106.13163999999979, 28.417227999996804], [106.13178200000254, 28.417168000000828], [106.13180499999996, 28.41685200000164], [106.13221600000251, 28.417033999998726], [106.1326429999974, 28.417428000004364], [106.13267500000005, 28.417212000004465], [106.13250599999954, 28.41589600000342], [106.13289099999994, 28.416520999996724], [106.13317899999682, 28.416628000001083], [106.13329200000167, 28.417282000001272], [106.13380500000368, 28.415762999996915], [106.13365999999617, 28.41735900000315], [106.13404600000115, 28.416832999995577], [106.13465700000228, 28.415976999996648], [106.13474799999632, 28.416634000001576], [106.13496199999605, 28.416783000000425], [106.13432100000144, 28.41766999999743], [106.13454100000166, 28.41768100000283], [106.13585300000237, 28.417113000000768], [106.13561599999625, 28.417439000000783], [106.1358690000037, 28.417693000003823], [106.13628599999775, 28.41790199999865], [106.1356530000038, 28.418337999998776], [106.13485700000085, 28.418645999997302], [106.13597799999924, 28.41881400000221], [106.13582799999581, 28.419113000004483], [106.13607100000243, 28.419433000004], [106.13514499999772, 28.41937000000328], [106.13590899999802, 28.4198829999963], [106.13462499999963, 28.41963900000307], [106.13491099999634, 28.419943000001265], [106.13490899999617, 28.420206999996147], [106.13542999999883, 28.42099899999877], [106.13518999999694, 28.42136500000209], [106.13449299999769, 28.420770999997877], [106.13441599999581, 28.4213120000022], [106.13376599999596, 28.420208000000724], [106.1337169999964, 28.420642000000683], [106.13360499999611, 28.42068900000008], [106.13343799999578, 28.42157599999708], [106.1331610000043, 28.42042499999621], [106.13296600000166, 28.421874999999353], [106.13250900000428, 28.421885999995773], [106.13251600000036, 28.42116700000368], [106.13201099999903, 28.42171399999951], [106.13203300000085, 28.420876999997663], [106.13232000000212, 28.420210999996478], [106.13143400000071, 28.420968999996287], [106.131183999998, 28.420900999999645], [106.13183100000211, 28.419888999996797], [106.13172999999824, 28.419857999998726], [106.13122000000098, 28.41991899999928], [106.13070200000305, 28.419890999996962], [106.13105100000048, 28.419543000004115], [106.13080000000218, 28.419262000003332], [106.13095599999711, 28.41898500000288], [106.13112200000187, 28.418873000002602], [106.1308869999959, 28.418561999999337], [106.13157800000364, 28.418494999998288], [106.13041300000161, 28.418068000003395]]]}"
2,,21.192,Polygon,CHN,CN,Guizhou Province,108.03310326088656,27.592219912155393,ha,False,8.969,0.0,0.0,6.821,5.975,5.535,8.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.005,1.095,2.724,0.0,11.392,8.215,0.0,0.0,0.0,5.46,9.569,0.0,"{'type': 'Polygon', 'coordinates': [[[108.0299720000036, 27.59273100000203], [108.03005699999714, 27.592550000000536], [108.03091000000032, 27.59218900000212], [108.03137099999802, 27.59206199999611], [108.03116400000336, 27.591926999998417], [108.03021999999716, 27.59167399999995], [108.03019499999958, 27.591384999998507], [108.03044799999805, 27.591339999999278], [108.03048699999678, 27.591026000000255], [108.03111300000363, 27.591134000000206], [108.03121900000342, 27.591052000002406], [108.03072899999883, 27.590532000004316], [108.03108199999657, 27.59049699999693], [108.03065799999744, 27.589964999997846], [108.03117400000419, 27.59012599999769], [108.03160099999907, 27.590245000003037], [108.03217799999739, 27.5908480000035], [108.03201699999755, 27.590296999998355], [108.03229199999784, 27.59057100000305], [108.03237399999564, 27.590404999998306], [108.03255499999713, 27.590506000002165], [108.03263300000359, 27.59045599999803], [108.03261799999785, 27.589634999997504], [108.03279099999868, 27.589377999998707], [108.03300099999808, 27.590266999995873], [108.0331280000041, 27.589467000001576], [108.03331800000184, 27.589122000004483], [108.03340499999557, 27.59055500000173], [108.03353899999766, 27.59030200000326], [108.03380599999728, 27.59005600000088], [108.03414100000253, 27.58966299999982], [108.03385699999701, 27.59056399999798], [108.03386200000192, 27.590797000003775], [108.03442800000381, 27.590192000003146], [108.0348609999992, 27.589777999995857], [108.03521300000136, 27.589819000003736], [108.03518099999872, 27.59005899999664], [108.03542199999619, 27.590215999996147], [108.03552999999614, 27.59037699999599], [108.03566300000266, 27.59049699999693], [108.03472499999694, 27.59124499999591], [108.03593400000261, 27.59090799999948], [108.03576999999802, 27.591166000002854], [108.03502700000395, 27.591645999997635], [108.03561699999885, 27.591588999997413], [108.03581499999726, 27.591739000000835], [108.03594400000344, 27.591951999995995], [108.03467700000195, 27.59212299999666], [108.03516899999772, 27.59231900000389], [108.03490500000284, 27.59242100000334], [108.03480100000323, 27.592509999997226], [108.03595200000409, 27.593035000000224], [108.03567599999923, 27.59306799999846], [108.03605400000355, 27.593418000000458], [108.03503800000037, 27.593187999999405], [108.03570000000121, 27.593850999995848], [108.03565799999774, 27.594116000004288], [108.03441600000282, 27.593232999998634], [108.03490399999826, 27.593913000000974], [108.03492699999568, 27.594192999997183], [108.03416800000028, 27.593577999995727], [108.03445599999715, 27.594149000002528], [108.03433999999653, 27.59442600000298], [108.03421900000001, 27.59462600000155], [108.03376699999855, 27.593929000002298], [108.03402399999736, 27.594891000001013], [108.0335779999964, 27.594039999998003], [108.03346599999612, 27.594624999996977], [108.03334499999958, 27.59542099999993], [108.03316700000283, 27.59450299999587], [108.03294199999769, 27.59481500000371], [108.03280400000425, 27.595170000001627], [108.03271100000104, 27.594208000002915], [108.03231300000407, 27.595154999995895], [108.03204000000395, 27.595050000000686], [108.03221499999596, 27.59432200000336], [108.03181499999882, 27.594742999997756], [108.0317860000009, 27.59437500000325], [108.03130300000139, 27.594616000000727], [108.03171499999952, 27.593801000000695], [108.03159499999857, 27.593729000003723], [108.0316170000004, 27.593487999997265], [108.03080800000086, 27.59402799999701], [108.03153100000227, 27.593273999997532], [108.03117499999978, 27.59329199999902], [108.03049299999728, 27.593483999996934], [108.03090100000406, 27.593085000004358], [108.03142199999775, 27.592698000003793], [108.03023599999847, 27.592855000003304], [108.0299720000036, 27.59273100000203]]]}"
3,,27.589,Polygon,CHN,CN,Guizhou Province,106.6959307024322,26.227772180608248,ha,False,4.475,0.0,0.0,0.92,1.193,0.377,7.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.967,9.962,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.522,0.114,1.078,0.0,4.115,0.404,0.0,0.0,0.0,0.42,20.69,0.0,"{'type': 'Polygon', 'coordinates': [[[106.6926019999964, 26.22703200000098], [106.69363099999617, 26.226944999998274], [106.6938979999958, 26.22663200000383], [106.69279000000297, 26.225607000004395], [106.6932260000031, 26.225222999999588], [106.69469300000316, 26.226351999998638], [106.69436599999857, 26.225310000002292], [106.69452499999824, 26.2247840000037], [106.69527099999706, 26.225966000002646], [106.69538299999734, 26.22536199999761], [106.69563999999613, 26.225711000004015], [106.69604699999836, 26.22472300000315], [106.69630599999732, 26.22438300000198], [106.69650700000047, 26.225569999996843], [106.69718500000265, 26.224328999997514], [106.69684100000114, 26.225927999999502], [106.69773100000289, 26.225363999997775], [106.6980510000024, 26.22521299999876], [106.6983080000012, 26.225622999996737], [106.69854899999868, 26.225878999999942], [106.69880599999748, 26.226384999996874], [106.6988509999967, 26.226694999995566], [106.69790699999947, 26.227274000003028], [106.69957500000268, 26.227366000001652], [106.6993470000018, 26.22764599999786], [106.69818499999552, 26.228046000003992], [106.69971899999662, 26.228666999996964], [106.69866000000336, 26.228705000000105], [106.69820499999717, 26.228898000002594], [106.69768699999925, 26.228870000000278], [106.69838199999833, 26.229937999998775], [106.69773999999914, 26.229886000003457], [106.6971060000006, 26.229520999995728], [106.69706300000153, 26.229911000001035], [106.69687599999955, 26.23017400000033], [106.69676999999976, 26.231245999999157], [106.69625600000217, 26.229548999998045], [106.6960389999977, 26.230363000002484], [106.6957470000005, 26.22987299999789], [106.69516699999744, 26.230848999997765], [106.69492599999997, 26.230601000004203], [106.69449200000001, 26.23042899999896], [106.69439800000121, 26.230098000003025], [106.69347900000156, 26.23041800000254], [106.6931559999973, 26.230394000000558], [106.6927769999974, 26.22986200000147], [106.69316599999813, 26.22932000000156], [106.69397699999783, 26.228450999997065], [106.69394799999993, 26.22825400000323], [106.69384800000064, 26.228032999998426], [106.69333499999864, 26.22773500000073], [106.69343200000218, 26.227362999996913], [106.6926019999964, 26.22703200000098]]]}"
4,,23.294,Polygon,CHN,CN,Yunnan Province,104.22202761281041,26.57890352167604,ha,False,9.874,0.0,0.0,11.159,2.57,3.882,9.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.862,0.0,0.0,0.0,6.785,3.551,0.0,0.0,0.0,15.866,4.259,0.0,"{'type': 'Polygon', 'coordinates': [[[104.21882200000165, 26.57918099999774], [104.21899700000266, 26.5788449999969], [104.21980299999744, 26.578277999999415], [104.21961000000394, 26.57780199999598], [104.21947200000152, 26.577075000003227], [104.22016500000043, 26.57706900000273], [104.22092799999616, 26.577049000001075], [104.22069499999935, 26.575840999999983], [104.22146299999999, 26.576655000004422], [104.22187400000254, 26.576242999997298], [104.22235900000223, 26.577224999997664], [104.22289900000197, 26.576566999997144], [104.2235920000009, 26.575859000001472], [104.22398399999739, 26.57613800000209], [104.22386799999677, 26.57715500000086], [104.22368799999985, 26.577803999996146], [104.22437299999812, 26.577945000003314], [104.22483799999615, 26.577996999998632], [104.22430199999674, 26.57874699999778], [104.22385900000053, 26.57897400000308], [104.22482400000398, 26.579559000002053], [104.22515700000008, 26.580237000004228], [104.22491299999787, 26.58050299999928], [104.22393499999782, 26.580396999999497], [104.22373699999942, 26.580700000002096], [104.22315699999636, 26.580333000003186], [104.22309300000005, 26.581199000002943], [104.22300199999702, 26.581861000003794], [104.22239200000047, 26.581238999997268], [104.22186000000139, 26.581582000003177], [104.22151199999955, 26.58132100000405], [104.22122699999844, 26.581293999997325], [104.22046800000304, 26.58140399999744], [104.2204239999994, 26.580975999997975], [104.21936499999715, 26.580790000000558], [104.22028700000155, 26.579905999999312], [104.22062900000289, 26.579563999997976], [104.21882200000165, 26.57918099999774]]]}"
5,,47.951,Polygon,CHN,CN,Guizhou Province,108.62389418089376,27.967923477491873,ha,False,47.362,0.0,0.0,44.317,47.111,46.807,45.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20.032,27.919,27.919,0.0,47.645,47.343,0.0,0.0,0.0,0.0,0.148,0.0,"{'type': 'Polygon', 'coordinates': [[[108.61839300000297, 27.966528999997145], [108.6214660000011, 27.96627300000292], [108.62304999999736, 27.964731999996744], [108.62454299999958, 27.965067999997583], [108.62732099999576, 27.964837000000937], [108.62867000000402, 27.967166000000418], [108.62698900000424, 27.969354999997307], [108.62455799999631, 27.972066000001433], [108.62240700000257, 27.970750000000393], [108.62010799999659, 27.969525999997973], [108.61839300000297, 27.966528999997145]]]}"
6,,55.736,Polygon,CHN,CN,Yunnan Province,103.5251430940286,27.49489043131541,ha,False,34.273,0.0,0.0,0.0,36.73,20.784,18.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,17.914,21.213,25.088,0.0,39.226,39.242,0.0,0.0,0.0,0.0,0.87,0.0,"{'type': 'Polygon', 'coordinates': [[[103.52018499999572, 27.494121999998743], [103.52053800000246, 27.493054999995834], [103.52318900000162, 27.493738999998506], [103.5210319999984, 27.49189899999904], [103.5218950000024, 27.491440000001504], [103.52225699999642, 27.490627000001638], [103.52398899999592, 27.49230800000143], [103.52345299999651, 27.489871000001997], [103.52452599999992, 27.491495999997152], [103.52518299999586, 27.49177800000251], [103.5254489999999, 27.49210099999778], [103.5259970000003, 27.49115900000072], [103.5271469999966, 27.489975000001614], [103.52707899999996, 27.491552000001786], [103.52813099999713, 27.491271000001003], [103.52753999999766, 27.49246999999686], [103.52856800000184, 27.49247700000193], [103.5296959999963, 27.492330000003246], [103.52970300000138, 27.493155000004105], [103.52781800000268, 27.494260000001173], [103.52899699999689, 27.494417999996273], [103.52886399999937, 27.4948539999964], [103.52853900000393, 27.49530999999818], [103.5289900000008, 27.496055999996997], [103.52886399999937, 27.496528999995693], [103.5280100000006, 27.496743000004408], [103.52871900000085, 27.49803999999939], [103.52727800000294, 27.49697499999665], [103.52752799999666, 27.498005999996575], [103.52757099999573, 27.499148999996784], [103.52700999999874, 27.500242000001844], [103.52613999999866, 27.498355999998573], [103.52544600000414, 27.49929099999955], [103.52501599999553, 27.50006900000101], [103.52483799999877, 27.497605000003837], [103.52367600000149, 27.499384000002745], [103.52332199999915, 27.49844399999687], [103.52379000000192, 27.496955000003975], [103.52169799999959, 27.49889500000273], [103.52206899999884, 27.497499999999643], [103.52106800000138, 27.497355999996717], [103.5212190000004, 27.496534000000597], [103.52285900000129, 27.495625000001777], [103.52286300000162, 27.495203000002807], [103.52231900000154, 27.494787999999925], [103.52018499999572, 27.494121999998743]]]}"
7,,45.675,Polygon,CHN,CN,Guizhou Province,105.5757959693641,27.07061350153738,ha,False,32.998,0.0,0.0,24.247,28.833,30.329,30.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.949,24.032,31.746,0.0,40.304,45.18,0.0,0.0,0.0,0.139,0.493,0.0,"{'type': 'Polygon', 'coordinates': [[[105.57137500000242, 27.069172999999736], [105.5730689999988, 27.069482000002836], [105.57261600000176, 27.068828999998235], [105.57188200000392, 27.068144999995564], [105.57332100000167, 27.068749000000604], [105.57359299999722, 27.06860899999801], [105.57370899999783, 27.068182000003116], [105.57326499999704, 27.067086000002302], [105.5742700000038, 27.068031999999693], [105.57441500000232, 27.06804899999661], [105.5745509999956, 27.067663000000618], [105.5747789999965, 27.067098000003295], [105.57488600000084, 27.06661100000344], [105.57533200000181, 27.06715300000335], [105.57568499999955, 27.0661060000021], [105.57604199999764, 27.0659199999957], [105.57640400000064, 27.066253999996373], [105.57675200000246, 27.065933999996858], [105.57652499999716, 27.068315999996234], [105.57666000000384, 27.068425999996347], [105.57758100000365, 27.067302999997793], [105.57827800000291, 27.066829999999097], [105.5781509999969, 27.067434000004134], [105.5776020000009, 27.06857599999977], [105.57905699999996, 27.067632000002543], [105.57807499999959, 27.06876700000209], [105.5793879999959, 27.068139999999644], [105.57775700000025, 27.069551999999643], [105.5799009999979, 27.06869200000038], [105.57907900000178, 27.06952100000157], [105.58047799999622, 27.069419000002117], [105.57831900000181, 27.070297000002867], [105.57935699999783, 27.07040700000298], [105.57851599999564, 27.070617999997975], [105.57969000000291, 27.070935999997324], [105.57897100000183, 27.0711470000013], [105.5785590000037, 27.071310000001308], [105.57935400000207, 27.071821000003144], [105.57989400000181, 27.072432000004273], [105.57859000000177, 27.072276000000354], [105.57973300000197, 27.073178000003086], [105.5794749999986, 27.073641000000958], [105.57797399999573, 27.07266300000092], [105.57797999999623, 27.073131999999283], [105.57776999999683, 27.073404000003812], [105.57748899999605, 27.07341799999599], [105.57802100000411, 27.07492000000343], [105.5770419999995, 27.073834000003444], [105.57711500000104, 27.074743000002265], [105.57674499999739, 27.0749399999961], [105.576359999997, 27.074395000000433], [105.57590299999961, 27.07330700000028], [105.57575499999636, 27.07363199999572], [105.57537599999645, 27.07348200000128], [105.57493000000449, 27.07475999999918], [105.57452100000211, 27.07493900000051], [105.57491000000283, 27.072970000003853], [105.57465599999979, 27.07308499999989], [105.57445400000105, 27.07280500000368], [105.57297599999559, 27.07452300000204], [105.57390499999607, 27.072714000000644], [105.5724089999981, 27.073973999997055], [105.57251899999822, 27.073266000001382], [105.57349099999776, 27.072194000002554], [105.57155499999934, 27.0728919999974], [105.57354599999782, 27.0716959999973], [105.57187699999902, 27.072133999997593], [105.57170799999852, 27.071622999995753], [105.57190599999693, 27.071438999998502], [105.57275699999994, 27.070904999999254], [105.57221299999986, 27.07061999999814], [105.57164099999747, 27.07026900000055], [105.57244300000092, 27.069998999996187], [105.57189900000084, 27.069757000003122], [105.57137500000242, 27.069172999999736]]]}"
