geo,Admin_Level_1,Area,Centroid_lat,Centroid_lon,Cocoa_2023_FDaP,Cocoa_ETH,Cocoa_FDaP,Coffee_FDaP,Coffee_FDaP_2023,Country,ESA_TC_2020,ESA_fire_2001,ESA_fire_2002,ESA_fire_2003,ESA_fire_2004,ESA_fire_2005,ESA_fire_2006,ESA_fire_2007,ESA_fire_2008,ESA_fire_2009,ESA_fire_2010,ESA_fire_2011,ESA_fire_2012,ESA_fire_2013,ESA_fire_2014,ESA_fire_2015,ESA_fire_2016,ESA_fire_2017,ESA_fire_2018,ESA_fire_2019,ESA_fire_2020,ESA_fire_before_2020,ESRI_2023_TC,ESRI_2023_crop,EUFO_2020,European_Primary_Forest,Forest_FDaP,GFC_TC_2020,GFC_loss_after_2020,GFC_loss_before_2020,GFC_loss_year_2001,GFC_loss_year_2002,GFC_loss_year_2003,GFC_loss_year_2004,GFC_loss_year_2005,GFC_loss_year_2006,GFC_loss_year_2007,GFC_loss_year_2008,GFC_loss_year_2009,GFC_loss_year_2010,GFC_loss_year_2011,GFC_loss_year_2012,GFC_loss_year_2013,GFC_loss_year_2014,GFC_loss_year_2015,GFC_loss_year_2016,GFC_loss_year_2017,GFC_loss_year_2018,GFC_loss_year_2019,GFC_loss_year_2020,GFC_loss_year_2021,GFC_loss_year_2022,GFC_loss_year_2023,GFC_loss_year_2024,GFT_naturally_regenerating,GFT_planted_plantation,GFT_primary,GFW_logging_before_2020,GLAD_Primary,GLC_FCS30D_TC_2022,GLC_FCS30D_crop_2022,Geometry_type,IFL_2020,IIASA_planted_plantation,In_waterbody,MODIS_fire_2000,MODIS_fire_2001,MODIS_fire_2002,MODIS_fire_2003,MODIS_fire_2004,MODIS_fire_2005,MODIS_fire_2006,MODIS_fire_2007,MODIS_fire_2008,MODIS_fire_2009,MODIS_fire_2010,MODIS_fire_2011,MODIS_fire_2012,MODIS_fire_2013,MODIS_fire_2014,MODIS_fire_2015,MODIS_fire_2016,MODIS_fire_2017,MODIS_fire_2018,MODIS_fire_2019,MODIS_fire_2020,MODIS_fire_2021,MODIS_fire_2022,MODIS_fire_2023,MODIS_fire_2024,MODIS_fire_2025,MODIS_fire_after_2020,MODIS_fire_before_2020,Oil_palm_2023_FDaP,Oil_palm_Descals,Oil_palm_FDaP,RADD_after_2020,RADD_before_2020,RADD_year_2019,RADD_year_2020,RADD_year_2021,RADD_year_2022,RADD_year_2023,RADD_year_2024,RADD_year_2025,Rubber_2023_FDaP,Rubber_FDaP,Rubber_RBGE,Soy_Song_2020,TMF_def_2000,TMF_def_2001,TMF_def_2002,TMF_def_2003,TMF_def_2004,TMF_def_2005,TMF_def_2006,TMF_def_2007,TMF_def_2008,TMF_def_2009,TMF_def_2010,TMF_def_2011,TMF_def_2012,TMF_def_2013,TMF_def_2014,TMF_def_2015,TMF_def_2016,TMF_def_2017,TMF_def_2018,TMF_def_2019,TMF_def_2020,TMF_def_2021,TMF_def_2022,TMF_def_2023,TMF_def_2024,TMF_def_after_2020,TMF_def_before_2020,TMF_deg_2000,TMF_deg_2001,TMF_deg_2002,TMF_deg_2003,TMF_deg_2004,TMF_deg_2005,TMF_deg_2006,TMF_deg_2007,TMF_deg_2008,TMF_deg_2009,TMF_deg_2010,TMF_deg_2011,TMF_deg_2012,TMF_deg_2013,TMF_deg_2014,TMF_deg_2015,TMF_deg_2016,TMF_deg_2017,TMF_deg_2018,TMF_deg_2019,TMF_deg_2020,TMF_deg_2021,TMF_deg_2022,TMF_deg_2023,TMF_deg_2024,TMF_deg_after_2020,TMF_deg_before_2020,TMF_plant,TMF_regrowth_2023,TMF_undist,Unit,plotId,ProducerCountry
"{'type': 'Polygon', 'coordinates': [[[104.14935254367472, 26.22434369973238], [104.14943047659499, 26.2241776583153], [104.14984543090955, 26.224112549169107], [104.14997307845715, 26.22402803625108], [104.15007973397556, 26.223946174126713], [104.14990370346321, 26.223726494726225], [104.15026213499856, 26.22381108400105], [104.15040368304093, 26.223769040060976], [104.1502826770706, 26.223601904846223], [104.15032128004992, 26.223448904002627], [104.14995411186841, 26.222958547510597], [104.15030560930809, 26.223185410783326], [104.1507056100778, 26.22345815430545], [104.15080581915099, 26.223414303206553], [104.1505233936496, 26.22279877397163], [104.15056945255594, 26.22261648901097], [104.15083862425074, 26.22295923235922], [104.15101427057162, 26.223084175402892], [104.1511861181058, 26.2231646686385], [104.15102588795318, 26.222393242247776], [104.15125841490615, 26.222470838515406], [104.15134696673054, 26.222364904685524], [104.15154120163807, 26.222888258130503], [104.15159975982903, 26.2226952083344], [104.15170536781301, 26.223131158702607], [104.15187157436738, 26.222729273051847], [104.15206180247434, 26.22250632767343], [104.15220695438694, 26.222391965957353], [104.15194069926137, 26.223500506089188], [104.15226778903461, 26.22300445223908], [104.15235937691313, 26.222960862280438], [104.15271168631304, 26.222741321112707], [104.15251414524595, 26.223226958763533], [104.15232425884915, 26.223598113308935], [104.15238593499365, 26.223612710141786], [104.15310472532794, 26.22305544304006], [104.15283265605431, 26.223478831861406], [104.15336731362933, 26.223257526474324], [104.15311182768706, 26.223574096535405], [104.15255979506848, 26.223965320890542], [104.15312686283488, 26.223812023629854], [104.1531803555607, 26.223936299890024], [104.15340580387007, 26.223957998480117], [104.15347561148369, 26.22406441298054], [104.15325163318641, 26.224269761009328], [104.15370914518758, 26.224317281187172], [104.15321683282062, 26.224485322020513], [104.15282486367228, 26.22457398119358], [104.15271022363117, 26.22462550722877], [104.15358649194955, 26.22484588513227], [104.1529565261592, 26.224847599593943], [104.15323092337196, 26.225030938637758], [104.15312166097853, 26.22510033633213], [104.15291057823073, 26.225161128821853], [104.1530611875075, 26.225333942359384], [104.1526454132916, 26.225185444473862], [104.1527099034806, 26.225351339708098], [104.15287634128828, 26.225642524609942], [104.15310844326625, 26.226034789483673], [104.15299722583333, 26.226099665912308], [104.1525344074838, 26.225809586773696], [104.15215468735843, 26.225434814263487], [104.15216385195299, 26.22554781643328], [104.15209402208812, 26.225639743668367], [104.15205945212222, 26.22570828641812], [104.15220465590356, 26.226531988218646], [104.15199743151872, 26.22636540443473], [104.15185189512717, 26.226131572975255], [104.15167739538897, 26.225694697504004], [104.15160515968304, 26.22558486020675], [104.15154246587309, 26.22605183020122], [104.15143246678028, 26.225587246895714], [104.15131742679124, 26.22588899424257], [104.15116133742292, 26.22608218520892], [104.15099481696124, 26.226310747707892], [104.15101877349376, 26.2259540929683], [104.15076166275963, 26.22625733778877], [104.15050539293846, 26.226311888056262], [104.15038372177463, 26.2262614654936], [104.15057611529753, 26.22578872857552], [104.15073557095864, 26.22546039758209], [104.15073639671701, 26.2253392645271], [104.15040764707273, 26.22547775316813], [104.15050718508643, 26.225273172848567], [104.1500656634387, 26.22549403834862], [104.14995661224816, 26.225428549107267], [104.15038027766977, 26.22505151198016], [104.15001938405884, 26.225124061791], [104.14958652841374, 26.22512909449458], [104.14962075640896, 26.224980630852837], [104.14972240197811, 26.22488193995045], [104.15053121952982, 26.224607075748484], [104.14970680566172, 26.224627961147647], [104.14982722845474, 26.224498198031622], [104.14935254367472, 26.22434369973238]]]}",Yunnan Province,9.842,26.224426156867302,104.15153962644537,0,0,0,0,0,CHN,9.805,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,9.842,0.0,9.842,0,9.762,9.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.844,3.998,0.0,0,0,9.842,0.0,Polygon,0,3.998,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha,1,CN
"{'type': 'Polygon', 'coordinates': [[[103.55432352114704, 27.029273290942964], [103.55523638899504, 27.02932895620837], [103.55479866122919, 27.02916039140569], [103.5548282522916, 27.02907969424353], [103.55509622850842, 27.029090548991352], [103.55445967649497, 27.028651170669985], [103.55446737568577, 27.02858863781118], [103.5553801568194, 27.02899778253216], [103.55542444240645, 27.028972577808528], [103.55532998388956, 27.028789220969088], [103.55482644734263, 27.028250062439234], [103.55541942408489, 27.0286889438036], [103.55561086059657, 27.028776435445277], [103.55540815294997, 27.02837870654188], [103.5553323217461, 27.028178143901496], [103.55570990913624, 27.028643844594434], [103.55577574412119, 27.028643325952103], [103.55554169899743, 27.02778199420043], [103.55576534827773, 27.028130627981664], [103.55576783676378, 27.02777178149651], [103.55597227954229, 27.028322505943446], [103.55609080060186, 27.028588809596013], [103.55613282615343, 27.02826849679413], [103.55623122917271, 27.02787003705735], [103.55633010172345, 27.027905117814296], [103.55651636042667, 27.027666706375197], [103.55644511481691, 27.028393633649326], [103.55664157320749, 27.027932193189674], [103.55649268500397, 27.028653000780764], [103.55664873338216, 27.02848089087563], [103.55680906083131, 27.0283717807646], [103.55677142367568, 27.02858325662415], [103.55723918051349, 27.028019972867163], [103.55727974225131, 27.028151616309795], [103.55705445889059, 27.028579836486337], [103.55730887474175, 27.02843682057882], [103.55748899508596, 27.02842248296383], [103.55700888463433, 27.028924415847296], [103.55700986761583, 27.02900232325541], [103.55780539526664, 27.028569593320544], [103.55776163378368, 27.028788515432264], [103.55723728155583, 27.029114870446477], [103.55728283177318, 27.029172394460954], [103.55756652603709, 27.02918722668834], [103.55800741828921, 27.029168527141792], [103.55799687222947, 27.029316699684465], [103.55711329974544, 27.029465002204375], [103.55748004451502, 27.029494910255305], [103.55767816734907, 27.02959335055468], [103.5577397571385, 27.029745347503997], [103.55751431856687, 27.02980234118008], [103.5579746062275, 27.030012654035744], [103.55717162411392, 27.02986017020853], [103.5579782949077, 27.030279609973004], [103.55757837018038, 27.03019759639268], [103.55720283317692, 27.030090782025177], [103.55782891540657, 27.030553478114], [103.55709813303037, 27.03022390437324], [103.5574910923108, 27.030598793745288], [103.55700570265786, 27.03029297330219], [103.55681375278594, 27.0302425877052], [103.55683485608047, 27.03030586536619], [103.55673943141652, 27.030284161341292], [103.55673851734478, 27.030397682144432], [103.55681701378721, 27.0307335140615], [103.55667150353663, 27.030593684388464], [103.55682851297743, 27.031262609349128], [103.55651759932023, 27.030646261362705], [103.55656783405415, 27.03125229516253], [103.55644171237591, 27.031299166972335], [103.5563241984715, 27.031294272285912], [103.55623328132009, 27.03096171797996], [103.5561438556056, 27.030762439607035], [103.55609287547661, 27.030617516252775], [103.55590610159854, 27.031357048543246], [103.5557595463288, 27.03139036844952], [103.55569104875534, 27.031146773632415], [103.55560640841128, 27.03105565715382], [103.55560578477386, 27.030763795955316], [103.55533543942117, 27.03121482106909], [103.55522281766993, 27.0311511408281], [103.5552230985821, 27.030865759806563], [103.55544981062346, 27.03042733643926], [103.5552092236444, 27.030620240708288], [103.55515298244211, 27.030545733872682], [103.55514322113264, 27.030386931780846], [103.55541334419722, 27.030113421384932], [103.55538488697039, 27.03003922591439], [103.55452341697698, 27.03049328376751], [103.5545549199328, 27.030336867017162], [103.55493734006153, 27.029996080487063], [103.55529508604758, 27.029827306996758], [103.55441533523035, 27.02997880690823], [103.55474133241863, 27.02981859823432], [103.55519637728668, 27.029646746603817], [103.55480840644086, 27.02959378027278], [103.55495142145006, 27.029517273769386], [103.55463483274893, 27.02944165498116], [103.55432352114704, 27.029273290942964]]]}",Yunnan Province,7.038,27.02958605336784,103.55619532157579,0,0,0,0,0,CHN,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Polygon,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha,2,CN
"{'type': 'Polygon', 'coordinates': [[[108.47794302210076, 27.98498924917144], [108.47836542737467, 27.984888178443217], [108.47801427860709, 27.984740532286352], [108.47815584315153, 27.98468918625558], [108.47824220039168, 27.984627314161564], [108.47862642857754, 27.984615278919662], [108.47871239686515, 27.984588565825856], [108.47861139819977, 27.984471168136494], [108.47839910308566, 27.984246979570575], [108.47857173151635, 27.984241157544304], [108.47838115558173, 27.98405277771207], [108.47826883161302, 27.983850558488466], [108.47895301540201, 27.984301361628532], [108.47842141631206, 27.98370896397624], [108.47895596052868, 27.984108365569647], [108.47869071757985, 27.98367090710974], [108.47878977826474, 27.983593224514014], [108.47886392604373, 27.983556717403076], [108.47905693272968, 27.983673660131675], [108.4790905172976, 27.983583844871756], [108.47926309931233, 27.98379260794491], [108.47930969188982, 27.983611408418607], [108.47934929141519, 27.983450071245105], [108.47945781556415, 27.983707106871087], [108.47956851830732, 27.983559697465214], [108.47962696174748, 27.983658184198507], [108.47970907810407, 27.98363891196698], [108.47976586711698, 27.98384078406359], [108.4799539369496, 27.983275449704337], [108.47998562228138, 27.98369118925426], [108.4798809768063, 27.984077803401462], [108.48004354508495, 27.98392463757328], [108.4801452527816, 27.98384777272294], [108.48019891634902, 27.983919713583816], [108.48040351758137, 27.98373947481469], [108.48063746342334, 27.983645217080262], [108.48048311669683, 27.983939040819187], [108.48064303770323, 27.983904023132954], [108.48043566891421, 27.984217748723605], [108.4805273142939, 27.984254396843095], [108.48092643165135, 27.984107621180687], [108.48039054364492, 27.98445516439818], [108.48122857548763, 27.98417370473845], [108.48116594524247, 27.98430514106551], [108.4806140010271, 27.984578280035006], [108.48050881830558, 27.98470209957372], [108.48102138227433, 27.98469194938356], [108.48102916620323, 27.98475317858926], [108.4809494572328, 27.984899302407147], [108.48126244580067, 27.98498485711039], [108.48098628912064, 27.985054451975987], [108.48092885191036, 27.98515980016718], [108.48069141397553, 27.985181116128864], [108.48105813361923, 27.985387320880935], [108.48089547563481, 27.985428021103044], [108.48116281774882, 27.985709315095466], [108.48096375904991, 27.985664336485126], [108.480547070376, 27.985506989529302], [108.48090210735757, 27.9859400712085], [108.4806037543489, 27.98577451547456], [108.4806287804605, 27.985982442791105], [108.48022653835824, 27.985601295988353], [108.48049161565773, 27.98607875755974], [108.48055869338101, 27.986386947066855], [108.4803906396299, 27.98635246450704], [108.48030880352074, 27.98649334087009], [108.47990262378818, 27.985675973557758], [108.47985916233353, 27.985801301529534], [108.47989053347057, 27.986243992837665], [108.47978558868581, 27.985990483494433], [108.47973928675825, 27.98637057620505], [108.47962957488377, 27.98580605417434], [108.47955262626553, 27.986561793869164], [108.47948873332145, 27.986130844907233], [108.4792982874988, 27.986625909200175], [108.47939372459544, 27.985783339652546], [108.47916909145329, 27.98621262647967], [108.47924353913483, 27.985780641095463], [108.47898428035819, 27.986140130657578], [108.47913418151998, 27.98567120894739], [108.47892257213485, 27.985966536475082], [108.47866460999546, 27.98612766313738], [108.47899045584457, 27.985566034499353], [108.47884863358247, 27.985661494188616], [108.47887635701147, 27.985495620513948], [108.4783960211456, 27.98583649793559], [108.47821253372705, 27.98580960513381], [108.47858529544833, 27.985467064661083], [108.4780558689249, 27.98567933066079], [108.47878514388314, 27.985200051420293], [108.47819180842563, 27.985341656272126], [108.47850459865447, 27.985171124877628], [108.47851467851552, 27.98511323701851], [108.4786163874788, 27.985025471273893], [108.47794302210076, 27.98498924917144]]]}",Guizhou Province,5.881,27.984908407063084,108.47965108119743,0,0,0,0,0,CHN,0.053,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.795,0.0,0.012,0,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,0,0,2.245,1.478,Polygon,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha,3,CN
"{'type': 'Polygon', 'coordinates': [[[103.76005964539442, 26.780318675318053], [103.76104066272771, 26.780687250342137], [103.76041231994154, 26.780238794625674], [103.76051897316026, 26.780164000293247], [103.76060574592513, 26.780101802694688], [103.76045582491955, 26.77981661930251], [103.76102766063805, 26.780192342787245], [103.76120964024338, 26.780256489738953], [103.76127952723212, 26.78025507175726], [103.76130497183287, 26.78010433708465], [103.76141128941407, 26.78014985062378], [103.7614667902159, 26.780064331116527], [103.7614388884264, 26.779883956099926], [103.76157291721951, 26.779961308448005], [103.76170585222393, 26.780187156624464], [103.76166354007385, 26.779542835980443], [103.76166763922124, 26.779102987408994], [103.76186290736203, 26.779788882713184], [103.76195500585193, 26.77974719263747], [103.76204129190958, 26.77995683827844], [103.76220556690645, 26.7790322120583], [103.76228644276148, 26.779322485601323], [103.76231704758167, 26.779843000738314], [103.76248997828647, 26.77956538142134], [103.76267313699348, 26.779252187974695], [103.76273170973715, 26.77946565617178], [103.76289813919949, 26.77945544945064], [103.76254952431881, 26.78026550068567], [103.76312052586174, 26.77959158708379], [103.76311739357108, 26.779710659708947], [103.76337085197984, 26.779667214953985], [103.76274676047974, 26.78042225186083], [103.76315214349648, 26.78012041210428], [103.76309540754706, 26.780330253146793], [103.7630873125226, 26.780432475542163], [103.76310229924225, 26.78053852527268], [103.76359976070749, 26.780352716373873], [103.76389355208012, 26.780365639061444], [103.7629480137539, 26.780808561712714], [103.76373710791319, 26.780657836903604], [103.76363774577165, 26.780851758478757], [103.76379731560864, 26.780937370835876], [103.7639925579049, 26.78100704627137], [103.76312747045871, 26.781150184457562], [103.7634048529708, 26.781252159160456], [103.76381687257917, 26.78137888736321], [103.76319227840878, 26.781381279612745], [103.76391261704336, 26.781652694355884], [103.76396987388989, 26.781768937826886], [103.76315337781762, 26.781601815323295], [103.76375142112994, 26.781984113595563], [103.76383307291378, 26.782124799327132], [103.76359147180864, 26.782141025425428], [103.76285524306364, 26.781767114031265], [103.76341212240757, 26.782352277757184], [103.76347599739432, 26.782503455937036], [103.76277618892014, 26.78198659505679], [103.76324924873765, 26.782691234895157], [103.76308579711862, 26.782641352462527], [103.76269734962669, 26.78229068904571], [103.7629452424782, 26.78293076046979], [103.76280260709703, 26.782914461868465], [103.76240187013101, 26.782182138647986], [103.76244536900947, 26.782655102705085], [103.76247753983574, 26.78318274178771], [103.76234168050965, 26.78318276685969], [103.76209125456177, 26.782213117859044], [103.76207699496547, 26.78261887710819], [103.76195614792508, 26.78269245718785], [103.76189939806973, 26.78243903646342], [103.7617757489504, 26.78267557963131], [103.7617392699208, 26.782396348566035], [103.76157295952117, 26.782581308718594], [103.76142634207005, 26.782750326227262], [103.76115915206776, 26.783094238993364], [103.7615242509261, 26.78206532401016], [103.76142351111028, 26.782123681481558], [103.76086622774905, 26.78278730999327], [103.76127505673017, 26.78203137341469], [103.76112240640022, 26.782147453536037], [103.76098236060152, 26.782169589183468], [103.76112405258992, 26.78190586825921], [103.76066048438967, 26.782108424162395], [103.7607944870418, 26.781914096809246], [103.76095651151633, 26.78172501726127], [103.76019447030149, 26.782020364596814], [103.7600702150529, 26.781908473184885], [103.76088072561451, 26.781501698776584], [103.76084284600358, 26.78145428364773], [103.76073970412862, 26.78137904278074], [103.76061559911429, 26.781338445586414], [103.76057758577116, 26.78122471700295], [103.76070960358669, 26.781110088891474], [103.76057582857663, 26.781046917932372], [103.76029655598225, 26.780942356324005], [103.76075622525163, 26.780912960878727], [103.7608019026165, 26.780828876834384], [103.76069304879483, 26.780715986971966], [103.76005964539442, 26.780318675318053]]]}",Yunnan Province,8.254,26.781161064582278,103.76209968743485,0,0,0,0,0,CHN,0.28,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.729,0.0,Polygon,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha,4,CN
"{'type': 'Polygon', 'coordinates': [[[107.72831106482772, 27.514177764636994], [107.72848768070928, 27.51412060985705], [107.72857532746305, 27.51403149408829], [107.72853380735756, 27.51393756153501], [107.728955465314, 27.51391344100606], [107.72920160619019, 27.513921827758402], [107.72898735926155, 27.51377234098945], [107.72863854348165, 27.513459601290844], [107.72926292753608, 27.513721826322524], [107.72879460080706, 27.513358736932588], [107.72878843042311, 27.51315097954136], [107.72941164941652, 27.513573567397852], [107.7290014548255, 27.51308287662474], [107.72921589870975, 27.51315264180193], [107.72933647823186, 27.513125900842383], [107.72937898012407, 27.51303789504097], [107.72958077427387, 27.513262822758676], [107.72960894157842, 27.51308946537209], [107.72974170633412, 27.513264742691998], [107.72962811546239, 27.512609517470608], [107.72986762253173, 27.51310107917836], [107.72992763675703, 27.51317605678507], [107.72998907644697, 27.51308768255761], [107.73008552320508, 27.5133524504863], [107.73014670341665, 27.513243162508843], [107.73023710163828, 27.51310887500094], [107.73030356265016, 27.513112158756527], [107.730468641208, 27.51268848595975], [107.7306122778424, 27.512652253257183], [107.73061061907627, 27.512888019310484], [107.73079708425728, 27.512700180497614], [107.73079953375644, 27.513025633324805], [107.73083174829475, 27.513165591367095], [107.730882048974, 27.513186296456414], [107.73074739021034, 27.513491154722995], [107.73110808797956, 27.513155211612464], [107.73114351620487, 27.513294283754185], [107.73120311549833, 27.513377319913747], [107.7314780553564, 27.513303938469566], [107.73119198095225, 27.513603754591273], [107.73171022094408, 27.5134045731286], [107.7315370272485, 27.513579680127933], [107.73099376022878, 27.513907207614274], [107.73187220708749, 27.513665184444672], [107.7310956102545, 27.51401773136813], [107.73189953316471, 27.5139517547548], [107.73100158731275, 27.514165150835133], [107.73151798775251, 27.514212949769195], [107.7310844627098, 27.514279828156322], [107.73192451858262, 27.514417948721647], [107.7314126572132, 27.514430836949842], [107.73154448725388, 27.514526399630952], [107.73180862100791, 27.5146911818256], [107.73165567142219, 27.51479823922332], [107.73167435077461, 27.514904046875834], [107.73156542484517, 27.51499902069331], [107.73113346852146, 27.51485701407895], [107.73132391406563, 27.515074535726125], [107.73104371949432, 27.514957566569084], [107.73146723538237, 27.5154587390107], [107.73093449208129, 27.515078812704004], [107.7310700938065, 27.515299369776493], [107.73101810636962, 27.51542064838551], [107.73064594242327, 27.515040740018172], [107.73101180728403, 27.515797729341422], [107.7306458469054, 27.515298197501995], [107.73049631554407, 27.515121297321627], [107.730477825296, 27.515278616438657], [107.7303969221232, 27.51515313217799], [107.73043186553673, 27.515554248942735], [107.73035542496967, 27.515633490151416], [107.73023937062099, 27.515589518130298], [107.7301657930117, 27.51534489719459], [107.73005621238109, 27.51568033173291], [107.72995835097406, 27.515959182442508], [107.72984696128019, 27.515900154235023], [107.72977493781025, 27.515840625028115], [107.72971647673614, 27.51555577691415], [107.72960580675452, 27.51563147961401], [107.72969870997323, 27.515266972610693], [107.72936214686347, 27.515707066988153], [107.72960135500043, 27.515155658105822], [107.72938916041677, 27.51528747856148], [107.7289713826254, 27.515688272875956], [107.72934687066171, 27.515126522399427], [107.72948561605023, 27.514859889658037], [107.72878000529474, 27.515416358858165], [107.72905649183613, 27.515024257765273], [107.7289820287934, 27.51495693126255], [107.72905322804111, 27.514873393627465], [107.72911903012975, 27.514724566751937], [107.72865201446493, 27.514858342291994], [107.72913771380307, 27.514575798931656], [107.72891313576358, 27.51454889203531], [107.72891487553977, 27.51448121138077], [107.72857464222815, 27.514453210318443], [107.72865672125972, 27.514315313523454], [107.72831106482772, 27.514177764636994]]]}",Guizhou Province,6.436,27.514257307327156,107.73013631113271,0,0,0,0,0,CHN,6.436,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,6.436,0.0,6.436,0,6.436,6.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736,3.699,0.0,0,0,6.342,0.0,Polygon,0,3.699,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha,5,CN
