,Area_ha,Geo_id,count,dataset_name,sum
38,12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,190,GFC_TC_2020,10.582340240040246
39,20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,310,GFC_TC_2020,11.220416608657324
40,8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,137,GFC_TC_2020,5.158633876051389
41,1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,41,GFC_TC_2020,1.5586193450817878
42,3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,68,GFC_TC_2020,2.6586023581378595
43,3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,65,GFC_TC_2020,1.60374334331821
44,1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,40,GLAD_LULC_2020,1.6307865300014908
45,4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,78,GLAD_LULC_2020,1.9585789095245154
46,16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,250,GLAD_LULC_2020,14.843257812951125
47,31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,458,GLAD_LULC_2020,22.335677931384712
48,1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,38,GLAD_LULC_2020,0.3844229626889323
49,12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,190,GLAD_LULC_2020,12.40621549872791
50,20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,310,GLAD_LULC_2020,20.035207510900264
