plotId,Area,Geometry_type,Country,ProducerCountry,Admin_Level_1,Centroid_lon,Centroid_lat,Unit,In_waterbody,EUFO_2020,GLAD_Primary,TMF_undist,JAXA_FNF_2020,GFC_TC_2020,Forest_FDaP,ESA_TC_2020,TMF_plant,Oil_palm_Descals,Oil_palm_FDaP,Cocoa_FDaP,Cocoa_ETH,Rubber_FDaP,Rubber_RBGE,Soy_Song_2020,TMF_def_2000,TMF_def_2001,TMF_def_2002,TMF_def_2003,TMF_def_2004,TMF_def_2005,TMF_def_2006,TMF_def_2007,TMF_def_2008,TMF_def_2009,TMF_def_2010,TMF_def_2011,TMF_def_2012,TMF_def_2013,TMF_def_2014,TMF_def_2015,TMF_def_2016,TMF_def_2017,TMF_def_2018,TMF_def_2019,TMF_def_2020,TMF_def_2021,TMF_def_2022,TMF_def_2023,TMF_deg_2000,TMF_deg_2001,TMF_deg_2002,TMF_deg_2003,TMF_deg_2004,TMF_deg_2005,TMF_deg_2006,TMF_deg_2007,TMF_deg_2008,TMF_deg_2009,TMF_deg_2010,TMF_deg_2011,TMF_deg_2012,TMF_deg_2013,TMF_deg_2014,TMF_deg_2015,TMF_deg_2016,TMF_deg_2017,TMF_deg_2018,TMF_deg_2019,TMF_deg_2020,TMF_deg_2021,TMF_deg_2022,TMF_deg_2023,GFC_loss_year_2001,GFC_loss_year_2002,GFC_loss_year_2003,GFC_loss_year_2004,GFC_loss_year_2005,GFC_loss_year_2006,GFC_loss_year_2007,GFC_loss_year_2008,GFC_loss_year_2009,GFC_loss_year_2010,GFC_loss_year_2011,GFC_loss_year_2012,GFC_loss_year_2013,GFC_loss_year_2014,GFC_loss_year_2015,GFC_loss_year_2016,GFC_loss_year_2017,GFC_loss_year_2018,GFC_loss_year_2019,GFC_loss_year_2020,GFC_loss_year_2021,GFC_loss_year_2022,GFC_loss_year_2023,GFC_loss_year_2024,RADD_year_2019,RADD_year_2020,RADD_year_2021,RADD_year_2022,RADD_year_2023,RADD_year_2024,RADD_year_2025,ESA_fire_2001,ESA_fire_2002,ESA_fire_2003,ESA_fire_2004,ESA_fire_2005,ESA_fire_2006,ESA_fire_2007,ESA_fire_2008,ESA_fire_2009,ESA_fire_2010,ESA_fire_2011,ESA_fire_2012,ESA_fire_2013,ESA_fire_2014,ESA_fire_2015,ESA_fire_2016,ESA_fire_2017,ESA_fire_2018,ESA_fire_2019,ESA_fire_2020,MODIS_fire_2000,MODIS_fire_2001,MODIS_fire_2002,MODIS_fire_2003,MODIS_fire_2004,MODIS_fire_2005,MODIS_fire_2006,MODIS_fire_2007,MODIS_fire_2008,MODIS_fire_2009,MODIS_fire_2010,MODIS_fire_2011,MODIS_fire_2012,MODIS_fire_2013,MODIS_fire_2014,MODIS_fire_2015,MODIS_fire_2016,MODIS_fire_2017,MODIS_fire_2018,MODIS_fire_2019,MODIS_fire_2020,MODIS_fire_2021,MODIS_fire_2022,MODIS_fire_2023,MODIS_fire_2024,MODIS_fire_2025,TMF_deg_before_2020,TMF_def_before_2020,GFC_loss_before_2020,ESA_fire_before_2020,MODIS_fire_before_2020,RADD_before_2020,TMF_deg_after_2020,TMF_def_after_2020,GFC_loss_after_2020,MODIS_fire_after_2020,RADD_after_2020,GFT_primary,IFL_2020,European_Primary_Forest,GFT_naturally_regenerating,GFT_planted_plantation,IIASA_planted_plantation,TMF_regrowth_2023,ESRI_2023_TC,GLC_FCS30D_TC_2022,Oil_palm_2023_FDaP,Rubber_2023_FDaP,Cocoa_2023_FDaP,ESRI_2023_crop,GLC_FCS30D_crop_2022,GFW_logging,nCO_ideam_forest_2020,nCO_ideam_agroforest_2020,nBR_INPE_TC_primary_forest_Amazon_2020,nBR_INPE_TC_secondary_forest_Amazon_2020,nBR_BFS_primary_forest_Pantanal_2020,nBR_BFS_primary_forest_Caatinga_2020,nBR_BFS_primary_forest_AtlanticForest_2020,nBR_BFS_primary_forest_Pampa_2020,nBR_BFS_primary&secondary_forest_Cerrado_2020,nBR_MapBiomas_col9_forest_Brazil_2020,nBR_INPE_TCsilviculture_Amazon_2020,nBR_INPE_TCsilviculture_Cerrado_2020,nBR_MapBiomas_col9_silviculture_Brazil_2020,nBR_PRODES_deforestation_Brazil_upto2020,nBR_DETER_forestdegradation_Amazon_upto2020,nBR_PRODES_deforestation_Brazil_post2020,nBR_DETER_forestdegradation_Amazon_after2020,nBR_INPE_TCamz_cer_perennial_2020,nBR_MapBiomas_col9_coffee_2020,nBR_MapBiomas_col9_palmoil_2020,nBR_MapBiomas_col9_pc_2020,nBR_INPE_TCamz_cer_annual_2020,nBR_MapBiomas_col9_soy_2020,nBR_MapBiomas_col9_annual_crops_2020,nBR_INPE_TCamz_pasture_2020,nBR_INPE_TCcer_pasture_2020,nBR_MapBiomas_col9_pasture_2020,geo,source_job
1,5.935,Polygon,GHA,GH,Western Region,-2.351486765211098,5.720480291085203,ha,False,0.477,0.0,0.0,5.88,1.205,0.481,5.844,0.0,0.0,0.02,0.22,0.123,0.0,0.0,0.0,0.165,0.0,0.537,0.146,0.0,0.0,0.0,0.001,0.04,0.088,0.0,0.418,0.0,0.301,0.0,0.089,0.411,0.597,0.272,0.0,0.006,0.0,0.0,0.0,0.122,0.0,0.488,0.132,0.178,0.0,0.002,0.0,0.0,0.167,0.0,0.488,0.0,0.38,0.0,0.0,0.089,0.089,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.04,0.626,1.508,0.889,0.0,0.0,0.971,0.114,0.026,0.314,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.163,3.071,4.731,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.533,0.0,0.0,1.144,5.935,5.872,0.011,0.0,0.37,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'type': 'Polygon', 'coordinates': [[[-2.353086999997559, 5.720485999999548], [-2.353086000001968, 5.720355000002188], [-2.3526640000029992, 5.720271999999816], [-2.352560000003381, 5.720223000000255], [-2.353023000001249, 5.720019000001349], [-2.352927999997884, 5.719892999999911], [-2.352585000000957, 5.719913000001565], [-2.3524670000001806, 5.719872000002666], [-2.3521759999985714, 5.7199640000012915], [-2.352515000004151, 5.719685999996266], [-2.3524750000008425, 5.719583000001222], [-2.3522069999966435, 5.71967999999577], [-2.3520189999990615, 5.719803000001451], [-2.3519559999983426, 5.719752000001725], [-2.352281000002764, 5.719153999997182], [-2.3518709999958043, 5.7196249999957125], [-2.3519909999967457, 5.719267000002037], [-2.3518150000001556, 5.719403000004301], [-2.3517869999978402, 5.719277000002863], [-2.351721999996956, 5.719027000000153], [-2.3516119999968415, 5.719377999997742], [-2.3515059999970576, 5.71957500000056], [-2.351456000001906, 5.718982000000923], [-2.3513839999959507, 5.719243000000052], [-2.3512839999966633, 5.71917100000308], [-2.351130000001893, 5.719114999998449], [-2.3511719999963834, 5.719489000002431], [-2.3511080000000737, 5.71950399999918], [-2.3508610000021033, 5.719155999997348], [-2.3510040000004553, 5.719666999999186], [-2.350924999998413, 5.719656999998359], [-2.3504159999967404, 5.719143000000765], [-2.3505829999970773, 5.719442999998626], [-2.3503560000007613, 5.719375999997577], [-2.350555000003745, 5.719666999999186], [-2.3502230000032363, 5.719538999997583], [-2.350568000000328, 5.719917999997487], [-2.3500749999999786, 5.719752000001725], [-2.3501870000002585, 5.7198990000004075], [-2.350384999998668, 5.720057000004492], [-2.350140000000863, 5.720125000001133], [-2.350667000004025, 5.720292999997061], [-2.350368999997345, 5.72033399999596], [-2.350468000001041, 5.720392999996348], [-2.3501859999956842, 5.7205120000016985], [-2.350140000000863, 5.720595999999663], [-2.3505769999965813, 5.720624999997569], [-2.350266999997892, 5.720803999998899], [-2.350178999999597, 5.720923000004249], [-2.350570999996085, 5.720828000000884], [-2.350197000001086, 5.721123000002824], [-2.3503090000013658, 5.721211000001119], [-2.3506279999963073, 5.7210549999972], [-2.350849999996702, 5.720995999996812], [-2.350335999999107, 5.721565999999038], [-2.350513000000271, 5.72161899999893], [-2.3507419999967527, 5.721463999999585], [-2.350837999995709, 5.721449999998428], [-2.3507659999987376, 5.721849999995578], [-2.3508229999989605, 5.72188799999872], [-2.3509510000005633, 5.7219759999970154], [-2.351271999995671, 5.721170999997811], [-2.3512640000039924, 5.72152900000047], [-2.351360000002949, 5.721716000002461], [-2.3514190000033373, 5.721545000001793], [-2.3515199999982155, 5.721313000000572], [-2.35170400000445, 5.722009999999827], [-2.351709000000372, 5.721700999996729], [-2.351825000000983, 5.721726000003288], [-2.351996999997242, 5.721928000002029], [-2.35194399999735, 5.721492999997492], [-2.35225799999637, 5.721814999997174], [-2.351982999996084, 5.72120799999638], [-2.3523280000021596, 5.721565999999038], [-2.3522979999996783, 5.7213909999980395], [-2.3520980000011034, 5.721060999997697], [-2.3524990000028274, 5.721256999995941], [-2.3525480000023884, 5.721162000001558], [-2.3527480000009633, 5.721186000003543], [-2.3522040000008873, 5.720795999998238], [-2.352375000001555, 5.7208189999956485], [-2.3529459999993727, 5.720952000002156], [-2.3529600000005306, 5.720832000001215], [-2.3523730000013896, 5.720591000003741], [-2.352860999996834, 5.720565999997182], [-2.353086999997559, 5.720485999999548]]]}",job_1750151647638
2,9.907,Polygon,GHA,GH,Ashanti Region,-1.3333711776230996,7.075180519711384,ha,False,0.004,0.0,0.0,6.045,7.976,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.17,1.522,0.0,0.0,0.0,0.401,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.931,0.933,0.047,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.712,0.0,0.0,0.0,7.216,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'type': 'Polygon', 'coordinates': [[[-1.3354070000020386, 7.074952000001327], [-1.3349369999990996, 7.074554000004342], [-1.3347730000035023, 7.073878999997923], [-1.3339220000004937, 7.073788999999463], [-1.3336530000007036, 7.0735079999986805], [-1.3328130000030964, 7.073509000003255], [-1.3328840000044768, 7.074514999996625], [-1.3318580000004694, 7.073898000003986], [-1.3320849999967856, 7.074734999996854], [-1.3313289999971425, 7.075137999998743], [-1.3316030000018375, 7.075869999996401], [-1.3326129999955385, 7.075975000000594], [-1.3324209999976253, 7.077189000002184], [-1.333213999995837, 7.076350000000168], [-1.3334599999982164, 7.077140999998214], [-1.3340360000009388, 7.076600999998469], [-1.334678999995728, 7.076478999997362], [-1.3345880000016765, 7.0760799999958035], [-1.3344020000042596, 7.075471999999418], [-1.3354070000020386, 7.074952000001327]]]}",job_1750151647638
3,7.471,Polygon,GHA,GH,Central Region,-1.7324111985551842,5.647403533388262,ha,False,7.471,6.8,7.471,7.471,7.471,7.471,7.471,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.471,0.0,0.0,0.0,7.471,7.471,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'type': 'Polygon', 'coordinates': [[[-1.7341550000035095, 5.646839999999202], [-1.7334770000013342, 5.646939999998489], [-1.73383799999975, 5.646350000003592], [-1.7333309999982425, 5.646609000002555], [-1.733452000003758, 5.646041000000494], [-1.733073000003854, 5.646147000000277], [-1.7328969999982808, 5.646163000001601], [-1.732574000003008, 5.6463819999972555], [-1.7323420000017866, 5.645755000003789], [-1.7321799999973715, 5.645835999997014], [-1.7318860000000056, 5.645973000003853], [-1.7315829999974037, 5.6458869999967405], [-1.7316780000007692, 5.64642499999632], [-1.73121100000257, 5.646153000000774], [-1.7314039999960742, 5.646774999998318], [-1.7311500000020166, 5.64687299999744], [-1.7314010000003177, 5.64719400000153], [-1.7310099999994208, 5.647222000003846], [-1.7312170000030662, 5.647426000002751], [-1.7313809999986636, 5.647642999998241], [-1.7305220000039765, 5.64788900000062], [-1.7312290000040587, 5.647948000001008], [-1.731559999999993, 5.64802700000305], [-1.7309380000024492, 5.648616999997947], [-1.7313849999989943, 5.648457000002681], [-1.731392000004065, 5.648769000001535], [-1.7317659999990642, 5.648657000001255], [-1.7318949999962585, 5.648679999998666], [-1.7321160000010616, 5.648543999996401], [-1.732299999998313, 5.648532000004392], [-1.732480999999808, 5.649123999999454], [-1.7326569999963979, 5.648999999998183], [-1.7327239999974475, 5.648781000002527], [-1.732906999999108, 5.648730000002802], [-1.7332519999962002, 5.649011999999175], [-1.7330270000000494, 5.648312999999754], [-1.7334600000044198, 5.648514999998494], [-1.7334420000029311, 5.648337000001739], [-1.7334970000029883, 5.648111999996605], [-1.734033999997994, 5.648068000001949], [-1.7339430000039424, 5.647893999996541], [-1.733397000003701, 5.647601999999341], [-1.733509999999572, 5.64750499999581], [-1.7333320000028167, 5.647359999997293], [-1.7341550000035095, 5.646839999999202]]]}",job_1750151647638
4,1.436,Polygon,GHA,GH,Ashanti Region,-1.9151919112668236,7.029700594049701,ha,False,0.0,0.0,0.0,1.436,0.878,1.049,1.436,0.0,0.0,0.0,1.012,1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.152,0.0,0.0,0.059,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.558,0.0,1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,0.0,0.103,1.436,1.436,0.0,0.0,0.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'type': 'Polygon', 'coordinates': [[[-1.9159960000004583, 7.02962799999876], [-1.915680000001273, 7.029648000000414], [-1.9158719999991862, 7.029574000003278], [-1.915969000002717, 7.029501999997322], [-1.9156740000007768, 7.029562999997876], [-1.9156969999981874, 7.029501999997322], [-1.9157270000006685, 7.029440000001178], [-1.9155600000003314, 7.029521000003386], [-1.9157559999985754, 7.029318999995662], [-1.915827999995547, 7.029203000004035], [-1.9157679999995678, 7.029210999995713], [-1.9157450000021572, 7.029175000001719], [-1.9154800000026981, 7.029393999997374], [-1.9155119999963617, 7.0293240000005675], [-1.9155689999965841, 7.029154000004474], [-1.9154709999974622, 7.029234999997698], [-1.915494000003856, 7.029075999998023], [-1.9154190000021447, 7.029167000001057], [-1.9153330000040152, 7.029303000003321], [-1.9153299999992754, 7.0291730000015535], [-1.9153290000036844, 7.0289439999960885], [-1.915268999998722, 7.029063000001439], [-1.9152219999993265, 7.0290910000037545], [-1.9151919999968454, 7.029228999997201], [-1.9151549999982769, 7.029262000004422], [-1.9151349999966227, 7.029313000004149], [-1.9150320000015788, 7.029002999996477], [-1.9150160000002554, 7.029049999995872], [-1.914954000004111, 7.029059999996699], [-1.9150070000040027, 7.029307999999244], [-1.9148870000030611, 7.02915700000023], [-1.914802999996114, 7.029063000001439], [-1.9147269999988115, 7.029077000002597], [-1.914749999996222, 7.029157999995821], [-1.9146710000031633, 7.029157999995821], [-1.9148160000016807, 7.02936200000371], [-1.9146000000017827, 7.029207000004365], [-1.9147400000043782, 7.0294039999982], [-1.9148440000039966, 7.0295039999974875], [-1.9146870000044864, 7.029450999997596], [-1.914494000001999, 7.029385999996712], [-1.9146320000044292, 7.029505000002062], [-1.9144490000027687, 7.029481999995668], [-1.91476399999738, 7.029633000003665], [-1.9144829999965978, 7.0295979999962785], [-1.9146109999982008, 7.029674000002564], [-1.914728999998977, 7.0297210000019605], [-1.9146929999959996, 7.029747999999701], [-1.9144760000005103, 7.029796000003672], [-1.9144949999975902, 7.029827999997335], [-1.9146519999971001, 7.0298640000003125], [-1.9146490000013436, 7.029886999997723], [-1.9144299999967058, 7.03000899999883], [-1.9145980000016172, 7.029986999997011], [-1.9147400000043782, 7.029963000004009], [-1.9147719999980417, 7.029998000002411], [-1.914661000002336, 7.030094000001368], [-1.9146819999995814, 7.030130000004346], [-1.9146830000041557, 7.030194000000655], [-1.914738999999804, 7.030196000000821], [-1.9148550000004148, 7.030135000000268], [-1.91470000000107, 7.030359000000828], [-1.914842000003831, 7.030277000003029], [-1.914826999998099, 7.030357999996253], [-1.9150169999958466, 7.030130000004346], [-1.9150389999976662, 7.03012800000418], [-1.915073000000478, 7.030110000002692], [-1.9150899999973925, 7.030163999998175], [-1.9150600000038944, 7.030342999999504], [-1.9150959999978887, 7.030404999995649], [-1.9151649999991038, 7.03012800000418], [-1.915199999997507, 7.0302400000044605], [-1.9152380000006497, 7.030357000000662], [-1.9152489999970679, 7.030238999999885], [-1.9152760000037925, 7.030141999996355], [-1.9152970000010379, 7.030147999996851], [-1.9153279999991102, 7.030159999997844], [-1.915405999996578, 7.0302810000033595], [-1.9155299999978503, 7.030463999996036], [-1.9154569999963045, 7.030228999999059], [-1.9155769999972458, 7.03036799999708], [-1.9156610000041931, 7.030406999995814], [-1.9155860000024818, 7.030200999996743], [-1.9156390000023735, 7.030202000001317], [-1.91553300000259, 7.030061000003131], [-1.9155310000024246, 7.030010000003404], [-1.9157679999995678, 7.030153000001756], [-1.9156029999993962, 7.029996999997837], [-1.915747999997914, 7.030043999997233], [-1.9156239999966416, 7.029941999997781], [-1.9156170000005541, 7.029908000003951], [-1.9159699999983082, 7.029998000002411], [-1.915994999995884, 7.0299659999997655], [-1.915627000001381, 7.029831999997666], [-1.9156239999966416, 7.029796999999262], [-1.9158069999983018, 7.0297820000025135], [-1.9158690000034295, 7.029731000002787], [-1.9159650000023862, 7.0296880000037225], [-1.9159960000004583, 7.02962799999876]]]}",job_1750151647638
5,4.369,Polygon,GHA,GH,Ashanti Region,-1.5475363112501876,7.017534699994933,ha,False,0.0,0.0,0.0,4.369,4.287,3.752,3.526,0.0,0.0,0.0,0.646,4.369,0.0,0.0,0.0,0.499,0.0,0.0,0.477,0.0,0.28,0.0,0.778,0.0,0.0,0.089,0.173,0.067,0.085,0.0,0.055,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.088,0.0,0.0,0.089,0.055,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.002,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,2.633,0.083,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,2.531,0.0,0.0,1.617,4.369,4.369,0.014,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'type': 'Polygon', 'coordinates': [[[-1.5488120000043872, 7.0170330000036225], [-1.5484489999968232, 7.017050000000537], [-1.5480489999996736, 7.017166000001148], [-1.5480420000035862, 7.017139999998998], [-1.5485860000036622, 7.016630999997324], [-1.5480520000044133, 7.016919999998768], [-1.5479129999974088, 7.0169840000040615], [-1.5480480000040824, 7.016683000001625], [-1.548079999997746, 7.01647999999831], [-1.5480420000035862, 7.016320000003044], [-1.5477359999962446, 7.016809999998654], [-1.5478280000038536, 7.016267999998743], [-1.5477229999996611, 7.016202000002268], [-1.547590999997727, 7.016400999996269], [-1.5474980000035101, 7.016711999999532], [-1.5474310000024605, 7.016852000002127], [-1.54736000000108, 7.016530999998037], [-1.5471749999992541, 7.016218000003591], [-1.5470919999968813, 7.016224999999679], [-1.5469569999991908, 7.016210000002929], [-1.5471460000013473, 7.016848000001796], [-1.547026000000406, 7.016825999999977], [-1.546816999996595, 7.0166200000009065], [-1.5470229999956662, 7.0169880000043925], [-1.5466320000037526, 7.016673999996389], [-1.5467209999976386, 7.016856000002458], [-1.5467440000040324, 7.017031000003457], [-1.546561000002372, 7.016972000003069], [-1.5465969999963662, 7.0170820000031835], [-1.5462350000023595, 7.01699199999574], [-1.5465929999960355, 7.0172620000001045], [-1.5460399999997068, 7.017223999996961], [-1.5466340000039178, 7.0173849999968025], [-1.546547000001214, 7.017463999998844], [-1.5465109999982367, 7.017549999996974], [-1.5460030000011382, 7.017628000003425], [-1.5465819999996173, 7.017663000001828], [-1.5464920000011568, 7.017751999995714], [-1.5465579999976322, 7.017826999997426], [-1.5461370000032375, 7.018111000002947], [-1.5466380000042488, 7.017942000002445], [-1.5467659999968688, 7.017958000003768], [-1.5462929999981732, 7.018388000003399], [-1.5467879999986882, 7.018146000001351], [-1.5468549999997379, 7.018140000000854], [-1.5467440000040324, 7.018409000000644], [-1.5469229999963787, 7.018274000002954], [-1.54704600000206, 7.018252000001135], [-1.547154000002009, 7.018197000001077], [-1.5471649999984272, 7.018348000000091], [-1.54718400000449, 7.018476999997285], [-1.5472449999960605, 7.018547000003075], [-1.5473589999965056, 7.018213999997991], [-1.5474399999987132, 7.018757999998067], [-1.5475239999966774, 7.018704000002584], [-1.5475920000023013, 7.018627000000707], [-1.5476089999992158, 7.018352999996012], [-1.5478770000034145, 7.018924000002813], [-1.5477940000010415, 7.018380999998328], [-1.547810000002365, 7.01829599999579], [-1.547928000003141, 7.018352000000421], [-1.5482580000034842, 7.018714000003412], [-1.5483349999963778, 7.018623999995968], [-1.5483810000001823, 7.018470999996789], [-1.5483879999962697, 7.018327999998436], [-1.5485669999975993, 7.018352000000421], [-1.548713000000691, 7.018242999995898], [-1.5482400000019956, 7.017903000003711], [-1.5484950000006275, 7.017969999995778], [-1.548590000003993, 7.017887000002387], [-1.5481420000028736, 7.017665000001993], [-1.5485279999988653, 7.017663999997419], [-1.548698999999533, 7.017586999995542], [-1.5487139999962822, 7.0174789999955935], [-1.5487170000010217, 7.017388000001542], [-1.5481790000014422, 7.017380999996472], [-1.5486860000029496, 7.01719699999922], [-1.5488120000043872, 7.0170330000036225]]]}",job_1750151647638
